origin_zone,destination_zone,distance,logsum,path_size_sum,iterations,time
1.0,1.0,317.0318611007392,-0.0600439129623698,0.0,0.0,5434.831904584101
1.0,2.0,2152.342466909928,-0.3797929573508194,1.5082010319924133,5.0,36897.29943274162
1.0,3.0,1008.5379477764563,-0.1692532677057387,1.0000000000000002,5.0,17289.22196188211
1.0,4.0,2119.510826179805,-0.3797643030099009,1.516143468284616,5.0,36334.47130593952
1.0,5.0,1694.542064492226,-0.2881422274595709,1.0000000000000002,5.0,29049.29253415245
1.0,6.0,2538.7887423895863,-0.4496893753121371,1.0,5.0,43522.092726678624
1.0,7.0,967.2477105511516,-0.1504259250291592,1.0,5.0,16581.38932373403
1.0,8.0,1094.3752066637317,-0.1783530911642329,1.0,5.0,18760.717828521112
1.0,9.0,967.8739333847068,-0.1504259250291592,1.0,5.0,16592.12457230926
1.0,10.0,1048.7873589987585,-0.1783530911642329,1.0,5.0,17979.211868550145
1.0,11.0,2268.918588507354,-0.4051421354516897,1.0000000000000002,5.0,38895.74723155463
1.0,12.0,634.0637222014784,-0.0868126795413964,1.0,5.0,10869.663809168202
1.0,13.0,717.9319040975165,-0.1147392544436963,1.0,5.0,12307.40407024314
1.0,14.0,1631.151121135838,-0.2815789344873476,1.0000000000000002,5.0,27962.590648042933
1.0,15.0,1719.030099514066,-0.295823989109149,1.6382694958466584,5.0,29469.08742024113
1.0,16.0,1610.300113576266,-0.2815789344873476,1.0000000000000002,5.0,27605.14480416456
1.0,17.0,2272.3702961537574,-0.4051421354516897,1.0,5.0,38954.91936263585
1.0,18.0,637.0462055797893,-0.0868126795413967,1.0000000000000002,5.0,10920.792095653533
1.0,19.0,1197.2950256389872,-0.1945736778557136,1.0,5.0,20525.05758238264
1.0,20.0,912.722463946878,-0.1372969595861739,1.0000000000000002,5.0,15646.670810517908
1.0,21.0,2800.239315310055,-0.5046339778294531,1.79626245201763,5.0,48004.10254817237
1.0,22.0,2432.473535769925,-0.4341793893318132,1.658011809599312,5.0,41699.54632748444
1.0,23.0,2964.024386096766,-0.5445308394393817,2.258451904108395,5.0,50811.84661880172
1.0,24.0,3145.344103969821,-0.5737064187173647,2.2810795384008715,5.0,53920.18463948265
1.0,25.0,2675.378383371956,-0.4874359478405353,1.7988118682390395,5.0,45863.62942923353
1.0,26.0,2992.9246467719463,-0.5413188369860038,2.0603114576565376,5.0,51307.27965894765
1.0,27.0,1446.3666845699177,-0.2398594985538509,1.0000000000000002,5.0,24794.857449770017
1.0,28.0,1728.8032578388074,-0.2951010361033635,1.0,5.0,29636.6272772367
1.0,29.0,1993.449962010125,-0.3468646093172865,1.547851399109495,5.0,34173.42792017358
1.0,30.0,2256.974320612674,-0.3960949742336057,1.7223786169022268,5.0,38690.98835336013
1.0,31.0,2270.236771170742,-0.3995354912727573,1.471385809463928,5.0,38918.34464864129
1.0,32.0,2229.540434812918,-0.3901500631726208,1.7181689865125578,5.0,38220.69316822146
1.0,33.0,2243.7944428796013,-0.3995383207207116,1.4769342540891943,5.0,38465.04759222174
1.0,34.0,2516.0965603270515,-0.4429424510647236,1.6363472470756817,5.0,43133.08389132088
1.0,35.0,2294.4346837123467,-0.4110695141675511,1.0000000000000002,5.0,39333.16600649738
1.0,36.0,2523.796237508124,-0.4434278955316599,1.4240793147978823,5.0,43265.07835728213
1.0,37.0,2523.685932129014,-0.4480645350922563,1.0,5.0,43263.18740792596
1.0,38.0,3236.329817902938,-0.589675555317913,1.9805349621112096,5.0,55479.93973547893
1.0,39.0,2721.713941628357,-0.487430497160301,1.7852303899392852,5.0,46657.95328505756
1.0,40.0,2967.9092476752708,-0.5460341591873886,2.256804326181745,5.0,50878.444245861785
1.0,41.0,1760.572019887036,-0.3036016139991487,1.0000000000000002,5.0,30181.2346266349
1.0,42.0,1414.5939131790733,-0.2351463159129868,1.0000000000000004,5.0,24250.181368784117
1.0,43.0,1673.3385714976932,-0.2856161505884717,1.0,5.0,28685.8040828176
1.0,44.0,1416.2087718449718,-0.2351463159129868,1.0,5.0,24277.86466019952
1.0,45.0,2467.088630787684,-0.4359335605464014,1.4334744099468453,5.0,42292.9479563603
1.0,46.0,1690.1166015062108,-0.2856304741949073,1.0000000000000002,5.0,28973.427454392186
1.0,47.0,2235.34122507561,-0.390500628822041,1.0000000000000002,5.0,38320.13528701045
1.0,48.0,1952.0978687925024,-0.337722620578497,1.0000000000000002,5.0,33464.534893585755
1.0,49.0,2845.5392905684485,-0.5136236431789689,1.8379543390190447,5.0,48780.67355260197
1.0,50.0,2438.8452543429166,-0.4383562270197043,1.0,5.0,41808.77578873572
2.0,1.0,628.1600738008701,-0.0924779481059044,1.0,5.0,10768.458408014916
2.0,2.0,314.08003690043506,-0.0594848553498387,0.0,0.0,5384.229204007458
2.0,3.0,1356.9450059739384,-0.235239452970413,1.0,5.0,23261.91438812466
2.0,4.0,1356.8091504431752,-0.2352907530348803,0.9999999999999998,5.0,23259.58543616872
2.0,5.0,974.6929072736622,-0.1518071598045397,1.0,5.0,16709.021267548495
2.0,6.0,1794.0474476158015,-0.3086467829134953,1.6116662031813551,5.0,30755.099101985168
2.0,7.0,1315.6547687486338,-0.2164121102938339,1.0,5.0,22554.08174997658
2.0,8.0,1442.7822648612137,-0.2443392764289074,1.0,5.0,24733.410254763665
2.0,9.0,1316.2809915821888,-0.2164121102938339,1.0,5.0,22564.816998551807
2.0,10.0,1397.1944171962402,-0.2443392764289074,1.0,5.0,23951.90429479269
2.0,11.0,2643.824846409488,-0.4761604164090134,1.7895575389682012,5.0,45322.71165273408
2.0,12.0,982.4707803989604,-0.1527988648060711,1.0,5.0,16842.356235410753
2.0,13.0,1066.3389622949985,-0.180725439708371,1.0,5.0,18280.096496485687
2.0,14.0,1963.4329184733251,-0.3445152399817747,1.5505069090451924,5.0,33658.85003097129
2.0,15.0,2067.379242610324,-0.3617803280037223,2.0458708070518843,5.0,35440.78701617698
2.0,16.0,1942.5965868779929,-0.3445180199795783,1.5564039660451108,5.0,33301.65577505131
2.0,17.0,2647.2731887160853,-0.4761597789490016,1.7885303864133146,5.0,45381.82609227575
2.0,18.0,985.4532637772712,-0.1527988648060711,1.0,5.0,16893.484521896076
2.0,19.0,1545.702083836469,-0.2605598631203881,1.0,5.0,26497.750008625186
2.0,20.0,1261.1295221443595,-0.2032831448508481,1.0,5.0,21619.36323676045
2.0,21.0,3142.197069699533,-0.5693936660836176,1.7119065427759117,5.0,53866.235480563424
2.0,22.0,2769.2748416715326,-0.4979693710025963,1.9666744077523264,5.0,47473.283000083415
2.0,23.0,3303.3420321289664,-0.6087970222452095,2.4542720630153134,5.0,56628.72055078228
2.0,24.0,3483.9639585492746,-0.637840492070744,2.465000319151681,5.0,59725.09643227328
2.0,25.0,3008.1268034889144,-0.5504468069136992,2.0695798956726685,5.0,51567.88805980996
2.0,26.0,3332.7972175366444,-0.6056899833122418,2.274232700541749,5.0,57133.66658634247
2.0,27.0,1794.7737427673997,-0.3058456838185255,1.0,5.0,30767.549876012567
2.0,28.0,2061.018798863524,-0.3580247908847422,1.524474021630851,5.0,35331.75083766041
2.0,29.0,2330.866338214854,-0.4107726300404783,1.4638265931778087,5.0,39957.708655111775
2.0,30.0,2599.9041883746536,-0.4610347354357632,2.03881026990919,5.0,44569.78608642263
2.0,31.0,2605.3745862839896,-0.4630125698176767,2.2367386517913,5.0,44663.56433629696
2.0,32.0,2567.0700249772917,-0.4540779508827916,2.042764010850864,5.0,44006.91471389642
2.0,33.0,2578.911711320311,-0.4630115091361692,2.2494310734542617,5.0,44209.91505120533
2.0,34.0,2854.105647324902,-0.5069610484557603,1.9377008927070705,5.0,48927.52538271261
2.0,35.0,2642.8417419098287,-0.4770556994322256,1.0,5.0,45305.85843273992
2.0,36.0,2859.1169494564624,-0.506939601993742,2.126964097504779,5.0,49013.43341925364
2.0,37.0,2872.0929903264955,-0.5140507203569311,1.0000000000000002,5.0,49235.879834168496
2.0,38.0,3576.0711618063483,-0.6540218615547843,2.1875584755701407,5.0,61304.0770595374
2.0,39.0,3054.496242299483,-0.5504478055437483,2.053348182627221,5.0,52362.792725134
2.0,40.0,3307.2252502232045,-0.6103000308695784,2.452564728710003,5.0,56695.29000382636
2.0,41.0,2108.979078084518,-0.369587799263823,1.0,5.0,36153.92705287744
2.0,42.0,1763.000971376555,-0.3011325011776616,1.0000000000000002,5.0,30222.87379502666
2.0,43.0,2021.7456296951752,-0.3516023358531466,1.0,5.0,34658.49650906015
2.0,44.0,1764.6158300424536,-0.3011325011776615,1.0,5.0,30250.55708644206
2.0,45.0,2815.419011876155,-0.5019052219920667,1.3798713405138423,5.0,48264.32591787694
2.0,46.0,2038.523659703693,-0.3516166594595818,1.0,5.0,34946.11988063474
2.0,47.0,2583.748283273092,-0.4564868140867159,1.0000000000000004,5.0,44292.827713253
2.0,48.0,2300.504926989984,-0.4037088058431719,1.0000000000000002,5.0,39437.2273198283
2.0,49.0,3198.29042366025,-0.5804212169841625,1.7444711463034568,5.0,54827.83583417571
2.0,50.0,2787.252312540399,-0.5043424122843787,0.9999999999999998,5.0,47781.46821497828
3.0,1.0,569.2326718232908,-0.0813174553071205,1.0,5.0,9758.274374113556
3.0,2.0,1330.561895129273,-0.2241302602360964,0.9999999999999996,5.0,22809.63248793039
3.0,3.0,284.6163359116454,-0.0539046089620536,0.0,0.0,4879.137187056778
3.0,4.0,1297.8817484655965,-0.2241302602360964,0.9999999999999996,5.0,22249.401402267365
3.0,5.0,915.7655052960828,-0.1406466670057558,1.0,5.0,15698.837233647131
3.0,6.0,1734.9293651179792,-0.2974501952112641,1.6326176972257955,5.0,29741.646259165354
3.0,7.0,1256.7273667710542,-0.20525161749505,1.0,5.0,21543.89771607521
3.0,8.0,1383.8548628836345,-0.2331787836301237,1.0,5.0,23723.2262208623
3.0,9.0,1257.3535896046094,-0.20525161749505,1.0,5.0,21554.63296465045
3.0,10.0,1338.267015218661,-0.2331787836301237,1.0,5.0,22941.72026089133
3.0,11.0,2584.95559876261,-0.4650109390935055,1.8075152765634344,5.0,44313.52455021617
3.0,12.0,923.543378421381,-0.1416383720072872,1.0,5.0,15832.17220150939
3.0,13.0,1007.4115603174192,-0.1695649469095869,1.0,5.0,17269.912462584325
3.0,14.0,1902.8670661425613,-0.3330443347545734,1.5688903335432365,5.0,32620.578276729622
3.0,15.0,2048.817439939411,-0.3582215201368288,1.5285153131202072,5.0,35122.58468467562
3.0,16.0,1882.0621820244612,-0.3330530743842091,1.5751543336862022,5.0,32263.92312041934
3.0,17.0,2588.4038630633163,-0.465010286864859,1.8064408962007652,5.0,44372.63765251399
3.0,18.0,926.525861799692,-0.1416383720072872,1.0,5.0,15883.300487994722
3.0,19.0,1486.77468185889,-0.2493993703216045,0.9999999999999996,5.0,25487.56597472383
3.0,20.0,1202.2021201667806,-0.1921226520520643,1.0,5.0,20609.179202859093
3.0,21.0,3084.3096522906226,-0.5584310542140792,1.7248913177281222,5.0,52873.879753553534
3.0,22.0,2710.386337444669,-0.4868162407805335,1.9876627913484808,5.0,46463.76578476576
3.0,23.0,3238.8922795028857,-0.59659263509386,2.484898744198097,5.0,55523.86764862089
3.0,24.0,3419.641933271135,-0.6256601619001932,2.4941192891429957,5.0,58622.43314179088
3.0,25.0,2930.901195585566,-0.535792436535006,2.104203659516463,5.0,50244.02049575256
3.0,26.0,3266.9640502402967,-0.5932238472597885,2.302006757516304,5.0,56005.09800411937
3.0,27.0,1735.8463407898207,-0.2946851910197418,0.9999999999999996,5.0,29757.36584211121
3.0,28.0,2000.3113723789545,-0.3465270549855524,1.5412817338877614,5.0,34291.052097924934
3.0,29.0,2269.81067625342,-0.399208891664087,1.4772415865913868,5.0,38911.04016434434
3.0,30.0,2542.3360191649253,-0.4501310896932917,2.061801798264651,5.0,43582.90318568443
3.0,31.0,2543.2963907516432,-0.4512567761657718,2.2681503673094263,5.0,43599.3666985996
3.0,32.0,2508.184522604864,-0.4429253886316231,2.067228408491517,5.0,42997.44895894051
3.0,33.0,2516.874948559083,-0.4512635623874301,2.2814484763708918,5.0,43146.42768958428
3.0,34.0,2794.468883031821,-0.4956663292191589,1.9579651166791616,5.0,47905.18085197407
3.0,35.0,2583.914339932249,-0.4658952066334418,1.0,5.0,44295.67439883855
3.0,36.0,2796.659784975101,-0.4951120336830887,2.1533823044922986,5.0,47942.73917100174
3.0,37.0,2813.165588348916,-0.5028902275581468,1.0,5.0,48225.69580026713
3.0,38.0,3510.264769711004,-0.6415607673694255,2.2117660929191603,5.0,60175.96748076007
3.0,39.0,2977.3760940513234,-0.5358135495701954,2.086935442928512,5.0,51040.73304087983
3.0,40.0,3242.7752420314064,-0.5980955949920955,2.483121011826338,5.0,55590.4327205384
3.0,41.0,2050.0516761069384,-0.3584273064650393,1.0,5.0,35143.74301897609
3.0,42.0,1704.073569398976,-0.2899720083788774,1.0,5.0,29212.6897611253
3.0,43.0,1962.818227717596,-0.3404418430543624,0.9999999999999998,5.0,33648.31247515879
3.0,44.0,1705.6884280648746,-0.2899720083788774,0.9999999999999998,5.0,29240.373052540708
3.0,45.0,2756.503609867549,-0.4907470021851484,1.387986037868358,5.0,47254.347597729415
3.0,46.0,1979.5962577261137,-0.3404561666607978,1.0,5.0,33935.93584673338
3.0,47.0,2524.820881295513,-0.4453263212879317,1.0,5.0,43282.643679351655
3.0,48.0,2241.577525012405,-0.3925483130443875,1.0,5.0,38427.04328592694
3.0,49.0,3138.681034804685,-0.5691333864277338,1.7587810807704365,5.0,53805.96059665174
3.0,50.0,2728.3249105628192,-0.4931819194855948,0.9999999999999998,5.0,46771.2841810769
4.0,1.0,595.4799271371933,-0.0862885263892991,1.0,5.0,10208.227322351886
4.0,2.0,1356.8091504431754,-0.2291013313182747,0.9999999999999998,5.0,23259.58543616872
4.0,3.0,1324.2648593102615,-0.2290500312538076,0.9999999999999998,5.0,22701.68330246163
4.0,4.0,297.73996356859664,-0.056390144497973,0.0,0.0,5104.113661175943
4.0,5.0,942.0127606099852,-0.1456177380879343,1.0,5.0,16148.790181885455
4.0,6.0,1761.2625454413728,-0.3024375316448681,1.623110924002284,5.0,30193.07220756639
4.0,7.0,1282.9746220849563,-0.2102226885772284,1.0,5.0,21993.85066431354
4.0,8.0,1410.1021181975366,-0.2381498547123022,1.0,5.0,24173.17916910063
4.0,9.0,1283.600844918512,-0.2102226885772284,1.0,5.0,22004.58591288878
4.0,10.0,1364.5142705325636,-0.2381498547123022,1.0,5.0,23391.67320912966
4.0,11.0,2611.176786438534,-0.469977072508031,1.799416708686366,5.0,44763.03062466058
4.0,12.0,949.7906337352836,-0.1466094430894656,1.0,5.0,16282.12514974772
4.0,13.0,1033.6588156313217,-0.1745360179917655,0.9999999999999998,5.0,17719.865410822655
4.0,14.0,1930.775859728787,-0.3383301916959239,1.55980598406531,5.0,33099.01473820778
4.0,15.0,2034.7108582839976,-0.3555931422525402,2.0626528396908617,5.0,34880.75757058282
4.0,16.0,1909.9398339055049,-0.3383330296021729,1.5659050639265095,5.0,32741.82572409437
4.0,17.0,2614.625085786214,-0.4699764269146964,1.7983637583657774,5.0,44822.14432776368
4.0,18.0,952.7731171135946,-0.1466094430894656,1.0,5.0,16333.253436233052
4.0,19.0,1513.0219371727924,-0.2543704414037828,0.9999999999999998,5.0,25937.51892296216
4.0,20.0,1228.449375480683,-0.1970937231342427,1.0,5.0,21059.132151097427
4.0,21.0,3110.0912368226464,-0.5633135255851792,1.7190494763638895,5.0,53315.84977410251
4.0,22.0,2736.6161647526587,-0.4917840130921553,1.978202722103181,5.0,46913.419967188434
4.0,23.0,3270.667655429047,-0.6026086919939604,2.468798570318964,5.0,56068.58837878367
4.0,24.0,3451.2876122977395,-0.6316517891501697,2.4788695687083364,5.0,59164.930496532674
4.0,25.0,2975.4426035998777,-0.5442566085029451,2.081325036805741,5.0,51007.58749028362
4.0,26.0,3300.1216598342835,-0.599501428208124,2.286847833706782,5.0,56573.51416858772
4.0,27.0,1762.0935961037228,-0.29965626210192,0.9999999999999998,5.0,30207.31879034953
4.0,28.0,2028.3603827794552,-0.3518394855369448,1.532907621269753,5.0,34771.89227621923
4.0,29.0,2298.2047241850646,-0.4045867190241784,1.4704102074782817,5.0,39397.79527174397
4.0,30.0,2567.2249699872905,-0.4548454941956192,2.052032462781201,5.0,44009.57091406784
4.0,31.0,2572.687500776164,-0.4568218362080066,2.2524543319626598,5.0,44103.21429901995
4.0,32.0,2534.413001086965,-0.4478929057373156,2.0561912380497254,5.0,43447.08001863368
4.0,33.0,2546.224547291344,-0.4568207606745342,2.265473088515472,5.0,43649.5636678516
4.0,34.0,2821.4299598212647,-0.5007724714109166,1.948558959439792,5.0,48367.37073979312
4.0,35.0,2610.161595246152,-0.4708662777156205,1.0000000000000002,5.0,44745.62734707688
4.0,36.0,2826.4305462920606,-0.5007489974406245,2.139998915011309,5.0,48453.09507929246
4.0,37.0,2839.412843662818,-0.5078612986403251,1.0,5.0,48675.648748505446
4.0,38.0,3543.3953400580854,-0.647833256599723,2.198508410842443,5.0,60743.92011528146
4.0,39.0,3021.812490083817,-0.5442576922790919,2.064737379083624,5.0,51802.499830008295
