household_id,PUMA,TRACT,BG,BLOCK,WGTP,SERIALNO,NWESR,HHINCADJ,hhchild,NP,HINCP,TEN,BLD,ADJINC,VEH,HHT,NPF,HUPAC,GQTYPE,MAZ,TAZ
407875,703,41039003801,410390038012,410390038012007,62,2018HU1182620,1,20134.3079732221,1,1,17000.0,3.0,5.0,1184371,1.0,4.0,-8.0,4.0,0,2110,429
407876,703,41039003801,410390038012,410390038012007,38,2018HU1243603,2,5921.8552862418,1,2,5000.0,3.0,4.0,1184371,2.0,5.0,-8.0,4.0,0,2110,429
407877,703,41039003801,410390038012,410390038012007,38,2018HU1243603,2,5921.8552862418,1,2,5000.0,3.0,4.0,1184371,2.0,5.0,-8.0,4.0,0,2110,429
407878,703,41039003801,410390038012,410390038012007,118,2019HU0033389,1,5358.58000933009,1,2,4620.0,3.0,7.0,1159866,1.0,7.0,-8.0,4.0,0,2110,429
407879,703,41039003801,410390038012,410390038012007,58,2019HU0137882,0,0.0,1,2,0.0,3.0,4.0,1159866,1.0,5.0,-8.0,4.0,0,2110,429
407880,703,41039003801,410390038012,410390038012007,126,2019HU0229993,0,0.0,1,1,0.0,3.0,7.0,1159866,1.0,4.0,-8.0,4.0,0,2110,429
407881,703,41039003801,410390038012,410390038012007,20,2019HU0451981,2,231973.16057706,1,2,200000.0,3.0,3.0,1159866,2.0,1.0,2.0,4.0,0,2110,429
407882,703,41039003801,410390038012,410390038012007,36,2019HU0595664,1,9278.9264230824,1,1,8000.0,3.0,5.0,1159866,0.0,4.0,-8.0,4.0,0,2110,429
407883,703,41039003801,410390038012,410390038012007,34,2019HU0670835,2,41755.1689038708,1,2,36000.0,3.0,6.0,1159866,2.0,5.0,-8.0,4.0,0,2110,429
407884,703,41039003801,410390038012,410390038012007,37,2019HU0798056,1,12294.5775105842,1,1,10600.0,3.0,7.0,1159866,0.0,6.0,-8.0,4.0,0,2110,429
407885,703,41039003801,410390038012,410390038012007,74,2019HU1014584,1,27836.7792692472,1,1,24000.0,3.0,5.0,1159866,1.0,6.0,-8.0,4.0,0,2110,429
407886,703,41039003801,410390038012,410390038012007,50,2019HU1151031,1,47206.5381774317,1,1,40700.0,3.0,6.0,1159866,1.0,6.0,-8.0,4.0,0,2110,429
407887,703,41039003801,410390038012,410390038012007,43,2020HU0395783,1,25994.4724897579,1,2,22800.0,3.0,8.0,1140108,1.0,5.0,-8.0,4.0,0,2110,429
407888,703,41039003801,410390038012,410390038012007,83,2020HU0647838,2,39903.7954886634,1,2,35000.0,3.0,7.0,1140108,2.0,7.0,-8.0,4.0,0,2110,429
407889,703,41039003801,410390038012,410390038012007,83,2020HU0647838,2,39903.7954886634,1,2,35000.0,3.0,7.0,1140108,2.0,7.0,-8.0,4.0,0,2110,429
407890,703,41039003801,410390038012,410390038012007,81,2020HU0804478,1,3078.29279483975,1,1,2700.0,4.0,2.0,1140108,6.0,4.0,-8.0,4.0,0,2110,429
407891,703,41039003801,410390038012,410390038012007,81,2020HU0804478,1,3078.29279483975,1,1,2700.0,4.0,2.0,1140108,6.0,4.0,-8.0,4.0,0,2110,429
407892,703,41039003801,410390038012,410390038012007,81,2020HU0804478,1,3078.29279483975,1,1,2700.0,4.0,2.0,1140108,6.0,4.0,-8.0,4.0,0,2110,429
407893,703,41039003801,410390038012,410390038012007,81,2020HU0804478,1,3078.29279483975,1,1,2700.0,4.0,2.0,1140108,6.0,4.0,-8.0,4.0,0,2110,429
407894,703,41039003801,410390038012,410390038012007,81,2020HU0804478,1,3078.29279483975,1,1,2700.0,4.0,2.0,1140108,6.0,4.0,-8.0,4.0,0,2110,429
407895,703,41039003801,410390038012,410390038012007,103,2020HU0913504,1,40473.84970993,1,4,35500.0,3.0,8.0,1140108,1.0,7.0,-8.0,4.0,0,2110,429
407896,703,41039003801,410390038012,410390038012007,103,2020HU0913504,1,40473.84970993,1,4,35500.0,3.0,8.0,1140108,1.0,7.0,-8.0,4.0,0,2110,429
407897,703,41039003801,410390038012,410390038012007,27,2021HU0016317,1,28944.795072673,1,1,26000.0,3.0,5.0,1113261,0.0,4.0,-8.0,4.0,0,2110,429
407898,703,41039003801,410390038012,410390038012007,95,2021HU0149177,2,48983.4993537542,1,2,44000.0,3.0,7.0,1113261,2.0,7.0,-8.0,4.0,0,2110,429
407899,703,41039003801,410390038012,410390038012007,63,2021HU0362115,1,44530.4539579584,1,1,40000.0,3.0,7.0,1113261,1.0,6.0,-8.0,4.0,0,2110,429
407900,703,41039003801,410390038012,410390038012007,14,2021HU0402622,1,10575.9828150151,1,1,9500.0,3.0,4.0,1113261,1.0,6.0,-8.0,4.0,0,2110,429
407901,703,41039003801,410390038012,410390038012007,65,2021HU0609442,1,5677.6328796397,1,2,5100.0,3.0,4.0,1113261,2.0,5.0,-8.0,4.0,0,2110,429
407902,703,41039003801,410390038012,410390038012007,65,2021HU0609442,1,5677.6328796397,1,2,5100.0,3.0,4.0,1113261,2.0,5.0,-8.0,4.0,0,2110,429
407903,703,41039003801,410390038012,410390038012007,90,2021HU0719135,1,10019.3521405406,1,1,9000.0,3.0,6.0,1113261,1.0,6.0,-8.0,4.0,0,2110,429
407904,703,41039003801,410390038012,410390038012007,90,2021HU0719135,1,10019.3521405406,1,1,9000.0,3.0,6.0,1113261,1.0,6.0,-8.0,4.0,0,2110,429
407905,703,41039003801,410390038012,410390038012007,68,2021HU0866325,0,10197.4739563725,1,1,9160.0,3.0,7.0,1113261,0.0,4.0,-8.0,4.0,0,2110,429
407906,703,41039003801,410390038012,410390038012007,23,2021HU0869254,1,10342.1979317358,1,1,9290.0,3.0,6.0,1113261,0.0,4.0,-8.0,4.0,0,2110,429
407907,703,41039003801,410390038012,410390038012007,94,2021HU1098468,2,27608.8814539342,1,2,24800.0,3.0,5.0,1113261,1.0,7.0,-8.0,4.0,0,2110,429
407908,703,41039003801,410390038012,410390038012007,35,2021HU1302517,0,5566.3067447448,1,1,5000.0,3.0,7.0,1113261,1.0,4.0,-8.0,4.0,0,2110,429
407909,703,41039003801,410390038012,410390038012007,32,2021HU1369009,1,15363.0066154956,1,1,13800.0,3.0,7.0,1113261,1.0,4.0,-8.0,4.0,0,2110,429
407910,703,41039003801,410390038012,410390038012007,32,2022HU0393852,3,34292.0319,1,5,32900.0,3.0,2.0,1042311,3.0,7.0,-8.0,4.0,0,2110,429
407911,703,41039003801,410390038012,410390038012007,74,2022HU0614136,1,15634.665,1,1,15000.0,3.0,8.0,1042311,0.0,4.0,-8.0,4.0,0,2110,429
407912,703,41039003801,410390038012,410390038012007,15,2022HU0657616,1,36480.885,1,1,35000.0,3.0,7.0,1042311,1.0,6.0,-8.0,4.0,0,2110,429
407913,703,41039003801,410390038012,410390038012007,50,2022HU0770483,1,36480.885,1,1,35000.0,3.0,7.0,1042311,1.0,4.0,-8.0,4.0,0,2110,429
407914,703,41039003801,410390038012,410390038012008,34,2018HU0433499,1,3553.11317174508,1,1,3000.0,3.0,7.0,1184371,1.0,6.0,-8.0,4.0,0,2110,429
407915,703,41039003801,410390038012,410390038012008,34,2018HU0596968,1,42649.2017715134,1,1,36010.0,3.0,6.0,1184371,0.0,4.0,-8.0,4.0,0,2110,429
407916,703,41039003801,410390038012,410390038012008,44,2018HU0651570,2,25807.4453374418,1,2,21790.0,3.0,3.0,1184371,2.0,7.0,-8.0,4.0,0,2110,429
407917,703,41039003801,410390038012,410390038012008,28,2018HU0831911,1,8290.59740073852,1,1,7000.0,3.0,4.0,1184371,2.0,4.0,-8.0,4.0,0,2110,429
407918,703,41039003801,410390038012,410390038012008,38,2018HU1243603,2,5921.8552862418,1,2,5000.0,3.0,4.0,1184371,2.0,5.0,-8.0,4.0,0,2110,429
407919,703,41039003801,410390038012,410390038012008,51,2018HU1400074,0,0.0,1,1,0.0,3.0,7.0,1184371,1.0,6.0,-8.0,4.0,0,2110,429
407920,703,41039003801,410390038012,410390038012008,118,2019HU0033389,1,5358.58000933009,1,2,4620.0,3.0,7.0,1159866,1.0,7.0,-8.0,4.0,0,2110,429
407921,703,41039003801,410390038012,410390038012008,58,2019HU0137882,0,0.0,1,2,0.0,3.0,4.0,1159866,1.0,5.0,-8.0,4.0,0,2110,429
407922,703,41039003801,410390038012,410390038012008,20,2019HU0451981,2,231973.16057706,1,2,200000.0,3.0,3.0,1159866,2.0,1.0,2.0,4.0,0,2110,429
407923,703,41039003801,410390038012,410390038012008,36,2019HU0595664,1,9278.9264230824,1,1,8000.0,3.0,5.0,1159866,0.0,4.0,-8.0,4.0,0,2110,429
407924,703,41039003801,410390038012,410390038012008,37,2019HU0798056,1,12294.5775105842,1,1,10600.0,3.0,7.0,1159866,0.0,6.0,-8.0,4.0,0,2110,429
407925,703,41039003801,410390038012,410390038012008,74,2019HU1014584,1,27836.7792692472,1,1,24000.0,3.0,5.0,1159866,1.0,6.0,-8.0,4.0,0,2110,429
407926,703,41039003801,410390038012,410390038012008,50,2019HU1151031,1,47206.5381774317,1,1,40700.0,3.0,6.0,1159866,1.0,6.0,-8.0,4.0,0,2110,429
407927,703,41039003801,410390038012,410390038012008,118,2020HU0348172,0,37395.5569150903,1,4,32800.0,3.0,6.0,1140108,1.0,5.0,-8.0,4.0,0,2110,429
407928,703,41039003801,410390038012,410390038012008,83,2020HU0647838,2,39903.7954886634,1,2,35000.0,3.0,7.0,1140108,2.0,7.0,-8.0,4.0,0,2110,429
407929,703,41039003801,410390038012,410390038012008,83,2020HU0647838,2,39903.7954886634,1,2,35000.0,3.0,7.0,1140108,2.0,7.0,-8.0,4.0,0,2110,429
407930,703,41039003801,410390038012,410390038012008,81,2020HU0804478,1,3078.29279483975,1,1,2700.0,4.0,2.0,1140108,6.0,4.0,-8.0,4.0,0,2110,429
407931,703,41039003801,410390038012,410390038012008,81,2020HU0804478,1,3078.29279483975,1,1,2700.0,4.0,2.0,1140108,6.0,4.0,-8.0,4.0,0,2110,429
407932,703,41039003801,410390038012,410390038012008,81,2020HU0804478,1,3078.29279483975,1,1,2700.0,4.0,2.0,1140108,6.0,4.0,-8.0,4.0,0,2110,429
407933,703,41039003801,410390038012,410390038012008,103,2020HU0913504,1,40473.84970993,1,4,35500.0,3.0,8.0,1140108,1.0,7.0,-8.0,4.0,0,2110,429
407934,703,41039003801,410390038012,410390038012008,103,2020HU0913504,1,40473.84970993,1,4,35500.0,3.0,8.0,1140108,1.0,7.0,-8.0,4.0,0,2110,429
407935,703,41039003801,410390038012,410390038012008,95,2021HU0149177,2,48983.4993537542,1,2,44000.0,3.0,7.0,1113261,2.0,7.0,-8.0,4.0,0,2110,429
407936,703,41039003801,410390038012,410390038012008,65,2021HU0609442,1,5677.6328796397,1,2,5100.0,3.0,4.0,1113261,2.0,5.0,-8.0,4.0,0,2110,429
407937,703,41039003801,410390038012,410390038012008,90,2021HU0719135,1,10019.3521405406,1,1,9000.0,3.0,6.0,1113261,1.0,6.0,-8.0,4.0,0,2110,429
407938,703,41039003801,410390038012,410390038012008,68,2021HU0866325,0,10197.4739563725,1,1,9160.0,3.0,7.0,1113261,0.0,4.0,-8.0,4.0,0,2110,429
407939,703,41039003801,410390038012,410390038012008,23,2021HU0869254,1,10342.1979317358,1,1,9290.0,3.0,6.0,1113261,0.0,4.0,-8.0,4.0,0,2110,429
407940,703,41039003801,410390038012,410390038012008,32,2021HU1369009,1,15363.0066154956,1,1,13800.0,3.0,7.0,1113261,1.0,4.0,-8.0,4.0,0,2110,429
407941,703,41039003801,410390038012,410390038012008,74,2022HU0614136,1,15634.665,1,1,15000.0,3.0,8.0,1042311,0.0,4.0,-8.0,4.0,0,2110,429
407942,703,41039003801,410390038012,410390038012008,23,2022HU0615383,1,47737.8438,1,1,45800.0,3.0,7.0,1042311,1.0,4.0,-8.0,4.0,0,2110,429
407943,703,41039003801,410390038012,410390038012008,26,2022HU0832613,1,30539.7123,1,1,29300.0,3.0,5.0,1042311,0.0,6.0,-8.0,4.0,0,2110,429
407944,703,41039003801,410390038012,410390038012009,13,2018HU0345853,1,41452.9870036926,1,1,35000.0,3.0,7.0,1184371,1.0,6.0,-8.0,4.0,0,2109,429
407945,703,41039003801,410390038012,410390038012009,34,2018HU0433499,1,3553.11317174508,1,1,3000.0,3.0,7.0,1184371,1.0,6.0,-8.0,4.0,0,2109,429
407946,703,41039003801,410390038012,410390038012009,34,2018HU0596968,1,42649.2017715134,1,1,36010.0,3.0,6.0,1184371,0.0,4.0,-8.0,4.0,0,2109,429
407947,703,41039003801,410390038012,410390038012009,18,2018HU0694306,5,53059.8233647265,1,9,44800.0,3.0,2.0,1184371,6.0,5.0,-8.0,4.0,0,2109,429
407948,703,41039003801,410390038012,410390038012009,28,2018HU0831911,1,8290.59740073852,1,1,7000.0,3.0,4.0,1184371,2.0,4.0,-8.0,4.0,0,2109,429
407949,703,41039003801,410390038012,410390038012009,43,2018HU1053779,4,46190.471232686,1,4,39000.0,3.0,5.0,1184371,2.0,7.0,-8.0,4.0,0,2109,429
407950,703,41039003801,410390038012,410390038012009,62,2018HU1182620,1,20134.3079732221,1,1,17000.0,3.0,5.0,1184371,1.0,4.0,-8.0,4.0,0,2109,429
407951,703,41039003801,410390038012,410390038012009,38,2018HU1243603,2,5921.8552862418,1,2,5000.0,3.0,4.0,1184371,2.0,5.0,-8.0,4.0,0,2109,429
407952,703,41039003801,410390038012,410390038012009,38,2018HU1243603,2,5921.8552862418,1,2,5000.0,3.0,4.0,1184371,2.0,5.0,-8.0,4.0,0,2109,429
407953,703,41039003801,410390038012,410390038012009,51,2018HU1400074,0,0.0,1,1,0.0,3.0,7.0,1184371,1.0,6.0,-8.0,4.0,0,2109,429
407954,703,41039003801,410390038012,410390038012009,118,2019HU0033389,1,5358.58000933009,1,2,4620.0,3.0,7.0,1159866,1.0,7.0,-8.0,4.0,0,2109,429
407955,703,41039003801,410390038012,410390038012009,58,2019HU0137882,0,0.0,1,2,0.0,3.0,4.0,1159866,1.0,5.0,-8.0,4.0,0,2109,429
407956,703,41039003801,410390038012,410390038012009,126,2019HU0229993,0,0.0,1,1,0.0,3.0,7.0,1159866,1.0,4.0,-8.0,4.0,0,2109,429
407957,703,41039003801,410390038012,410390038012009,15,2019HU0434409,5,547039.107272823,1,20,471640.0,3.0,8.0,1159866,0.0,5.0,-8.0,4.0,0,2109,429
407958,703,41039003801,410390038012,410390038012009,20,2019HU0451981,2,231973.16057706,1,2,200000.0,3.0,3.0,1159866,2.0,1.0,2.0,4.0,0,2109,429
407959,703,41039003801,410390038012,410390038012009,36,2019HU0595664,1,9278.9264230824,1,1,8000.0,3.0,5.0,1159866,0.0,4.0,-8.0,4.0,0,2109,429
407960,703,41039003801,410390038012,410390038012009,36,2019HU0595664,1,9278.9264230824,1,1,8000.0,3.0,5.0,1159866,0.0,4.0,-8.0,4.0,0,2109,429
407961,703,41039003801,410390038012,410390038012009,34,2019HU0670835,2,41755.1689038708,1,2,36000.0,3.0,6.0,1159866,2.0,5.0,-8.0,4.0,0,2109,429
407962,703,41039003801,410390038012,410390038012009,21,2019HU0781919,1,33636.1082836737,1,1,29000.0,3.0,5.0,1159866,2.0,6.0,-8.0,4.0,0,2109,429
407963,703,41039003801,410390038012,410390038012009,37,2019HU0798056,1,12294.5775105842,1,1,10600.0,3.0,7.0,1159866,0.0,6.0,-8.0,4.0,0,2109,429
407964,703,41039003801,410390038012,410390038012009,37,2019HU0798056,1,12294.5775105842,1,1,10600.0,3.0,7.0,1159866,0.0,6.0,-8.0,4.0,0,2109,429
407965,703,41039003801,410390038012,410390038012009,74,2019HU1014584,1,27836.7792692472,1,1,24000.0,3.0,5.0,1159866,1.0,6.0,-8.0,4.0,0,2109,429
407966,703,41039003801,410390038012,410390038012009,50,2019HU1151031,1,47206.5381774317,1,1,40700.0,3.0,6.0,1159866,1.0,6.0,-8.0,4.0,0,2109,429
407967,703,41039003801,410390038012,410390038012009,60,2020HU0119131,1,6270.59643393282,1,4,5500.0,3.0,3.0,1140108,2.0,7.0,-8.0,4.0,0,2109,429
407968,703,41039003801,410390038012,410390038012009,118,2020HU0348172,0,37395.5569150903,1,4,32800.0,3.0,6.0,1140108,1.0,5.0,-8.0,4.0,0,2109,429
407969,703,41039003801,410390038012,410390038012009,83,2020HU0647838,2,39903.7954886634,1,2,35000.0,3.0,7.0,1140108,2.0,7.0,-8.0,4.0,0,2109,429
407970,703,41039003801,410390038012,410390038012009,83,2020HU0647838,2,39903.7954886634,1,2,35000.0,3.0,7.0,1140108,2.0,7.0,-8.0,4.0,0,2109,429
407971,703,41039003801,410390038012,410390038012009,83,2020HU0647838,2,39903.7954886634,1,2,35000.0,3.0,7.0,1140108,2.0,7.0,-8.0,4.0,0,2109,429
407972,703,41039003801,410390038012,410390038012009,81,2020HU0804478,1,3078.29279483975,1,1,2700.0,4.0,2.0,1140108,6.0,4.0,-8.0,4.0,0,2109,429
407973,703,41039003801,410390038012,410390038012009,81,2020HU0804478,1,3078.29279483975,1,1,2700.0,4.0,2.0,1140108,6.0,4.0,-8.0,4.0,0,2109,429
407974,703,41039003801,410390038012,410390038012009,81,2020HU0804478,1,3078.29279483975,1,1,2700.0,4.0,2.0,1140108,6.0,4.0,-8.0,4.0,0,2109,429
407975,703,41039003801,410390038012,410390038012009,81,2020HU0804478,1,3078.29279483975,1,1,2700.0,4.0,2.0,1140108,6.0,4.0,-8.0,4.0,0,2109,429
407976,703,41039003801,410390038012,410390038012009,81,2020HU0804478,1,3078.29279483975,1,1,2700.0,4.0,2.0,1140108,6.0,4.0,-8.0,4.0,0,2109,429
407977,703,41039003801,410390038012,410390038012009,4,2020HU0891884,3,253389.101353013,2,5,222250.0,2.0,2.0,1140108,3.0,3.0,4.0,1.0,0,2109,429
407978,703,41039003801,410390038012,410390038012009,103,2020HU0913504,1,40473.84970993,1,4,35500.0,3.0,8.0,1140108,1.0,7.0,-8.0,4.0,0,2109,429
407979,703,41039003801,410390038012,410390038012009,103,2020HU0913504,1,40473.84970993,1,4,35500.0,3.0,8.0,1140108,1.0,7.0,-8.0,4.0,0,2109,429
407980,703,41039003801,410390038012,410390038012009,27,2021HU0016317,1,28944.795072673,1,1,26000.0,3.0,5.0,1113261,0.0,4.0,-8.0,4.0,0,2109,429
407981,703,41039003801,410390038012,410390038012009,62,2021HU0028833,3,16030.963424865,1,3,14400.0,3.0,8.0,1113261,2.0,7.0,-8.0,4.0,0,2109,429
407982,703,41039003801,410390038012,410390038012009,95,2021HU0149177,2,48983.4993537542,1,2,44000.0,3.0,7.0,1113261,2.0,7.0,-8.0,4.0,0,2109,429
407983,703,41039003801,410390038012,410390038012009,64,2021HU0270744,1,55663.067447448,1,1,50000.0,3.0,4.0,1113261,1.0,4.0,-8.0,4.0,0,2109,429
407984,703,41039003801,410390038012,410390038012009,29,2021HU0290192,0,0.0,1,1,0.0,3.0,9.0,1113261,6.0,4.0,-8.0,4.0,0,2109,429
407985,703,41039003801,410390038012,410390038012009,63,2021HU0362115,1,44530.4539579584,1,1,40000.0,3.0,7.0,1113261,1.0,6.0,-8.0,4.0,0,2109,429
407986,703,41039003801,410390038012,410390038012009,65,2021HU0609442,1,5677.6328796397,1,2,5100.0,3.0,4.0,1113261,2.0,5.0,-8.0,4.0,0,2109,429
407987,703,41039003801,410390038012,410390038012009,65,2021HU0609442,1,5677.6328796397,1,2,5100.0,3.0,4.0,1113261,2.0,5.0,-8.0,4.0,0,2109,429
407988,703,41039003801,410390038012,410390038012009,90,2021HU0719135,1,10019.3521405406,1,1,9000.0,3.0,6.0,1113261,1.0,6.0,-8.0,4.0,0,2109,429
407989,703,41039003801,410390038012,410390038012009,90,2021HU0719135,1,10019.3521405406,1,1,9000.0,3.0,6.0,1113261,1.0,6.0,-8.0,4.0,0,2109,429
407990,703,41039003801,410390038012,410390038012009,68,2021HU0866325,0,10197.4739563725,1,1,9160.0,3.0,7.0,1113261,0.0,4.0,-8.0,4.0,0,2109,429
407991,703,41039003801,410390038012,410390038012009,23,2021HU0869254,1,10342.1979317358,1,1,9290.0,3.0,6.0,1113261,0.0,4.0,-8.0,4.0,0,2109,429
407992,703,41039003801,410390038012,410390038012009,68,2021HU1236611,1,13359.1361873875,1,1,12000.0,3.0,4.0,1113261,1.0,4.0,-8.0,4.0,0,2109,429
407993,703,41039003801,410390038012,410390038012009,57,2021HU1245301,2,396376.703293277,1,3,356050.0,1.0,2.0,1113261,3.0,1.0,3.0,4.0,0,2109,429
407994,703,41039003801,410390038012,410390038012009,32,2021HU1369009,1,15363.0066154956,1,1,13800.0,3.0,7.0,1113261,1.0,4.0,-8.0,4.0,0,2109,429
407995,703,41039003801,410390038012,410390038012009,74,2022HU0614136,1,15634.665,1,1,15000.0,3.0,8.0,1042311,0.0,4.0,-8.0,4.0,0,2109,429
407996,703,41039003801,410390038012,410390038012010,34,2018HU0433499,1,3553.11317174508,1,1,3000.0,3.0,7.0,1184371,1.0,6.0,-8.0,4.0,0,2109,429
407997,703,41039003801,410390038012,410390038012010,34,2018HU0596968,1,42649.2017715134,1,1,36010.0,3.0,6.0,1184371,0.0,4.0,-8.0,4.0,0,2109,429
407998,703,41039003801,410390038012,410390038012010,44,2018HU0651570,2,25807.4453374418,1,2,21790.0,3.0,3.0,1184371,2.0,7.0,-8.0,4.0,0,2109,429
407999,703,41039003801,410390038012,410390038012010,18,2018HU0694306,5,53059.8233647265,1,9,44800.0,3.0,2.0,1184371,6.0,5.0,-8.0,4.0,0,2109,429
408000,703,41039003801,410390038012,410390038012010,28,2018HU0831911,1,8290.59740073852,1,1,7000.0,3.0,4.0,1184371,2.0,4.0,-8.0,4.0,0,2109,429
408001,703,41039003801,410390038012,410390038012010,62,2018HU1182620,1,20134.3079732221,1,1,17000.0,3.0,5.0,1184371,1.0,4.0,-8.0,4.0,0,2109,429
408002,703,41039003801,410390038012,410390038012010,38,2018HU1243603,2,5921.8552862418,1,2,5000.0,3.0,4.0,1184371,2.0,5.0,-8.0,4.0,0,2109,429
408003,703,41039003801,410390038012,410390038012010,38,2018HU1243603,2,5921.8552862418,1,2,5000.0,3.0,4.0,1184371,2.0,5.0,-8.0,4.0,0,2109,429
408004,703,41039003801,410390038012,410390038012010,58,2019HU0137882,0,0.0,1,2,0.0,3.0,4.0,1159866,1.0,5.0,-8.0,4.0,0,2109,429
408005,703,41039003801,410390038012,410390038012010,126,2019HU0229993,0,0.0,1,1,0.0,3.0,7.0,1159866,1.0,4.0,-8.0,4.0,0,2109,429
408006,703,41039003801,410390038012,410390038012010,15,2019HU0285451,0,13570.429893758,1,1,11700.0,3.0,8.0,1159866,0.0,4.0,-8.0,4.0,0,2109,429
408007,703,41039003801,410390038012,410390038012010,20,2019HU0451981,2,231973.16057706,1,2,200000.0,3.0,3.0,1159866,2.0,1.0,2.0,4.0,0,2109,429
408008,703,41039003801,410390038012,410390038012010,36,2019HU0595664,1,9278.9264230824,1,1,8000.0,3.0,5.0,1159866,0.0,4.0,-8.0,4.0,0,2109,429
408009,703,41039003801,410390038012,410390038012010,34,2019HU0670835,2,41755.1689038708,1,2,36000.0,3.0,6.0,1159866,2.0,5.0,-8.0,4.0,0,2109,429
408010,703,41039003801,410390038012,410390038012010,37,2019HU0798056,1,12294.5775105842,1,1,10600.0,3.0,7.0,1159866,0.0,6.0,-8.0,4.0,0,2109,429
408011,703,41039003801,410390038012,410390038012010,74,2019HU1014584,1,27836.7792692472,1,1,24000.0,3.0,5.0,1159866,1.0,6.0,-8.0,4.0,0,2109,429
408012,703,41039003801,410390038012,410390038012010,50,2019HU1151031,1,47206.5381774317,1,1,40700.0,3.0,6.0,1159866,1.0,6.0,-8.0,4.0,0,2109,429
408013,703,41039003801,410390038012,410390038012010,60,2020HU0119131,1,6270.59643393282,1,4,5500.0,3.0,3.0,1140108,2.0,7.0,-8.0,4.0,0,2109,429
408014,703,41039003801,410390038012,410390038012010,118,2020HU0348172,0,37395.5569150903,1,4,32800.0,3.0,6.0,1140108,1.0,5.0,-8.0,4.0,0,2109,429
408015,703,41039003801,410390038012,410390038012010,43,2020HU0395783,1,25994.4724897579,1,2,22800.0,3.0,8.0,1140108,1.0,5.0,-8.0,4.0,0,2109,429
408016,703,41039003801,410390038012,410390038012010,83,2020HU0647838,2,39903.7954886634,1,2,35000.0,3.0,7.0,1140108,2.0,7.0,-8.0,4.0,0,2109,429
408017,703,41039003801,410390038012,410390038012010,83,2020HU0647838,2,39903.7954886634,1,2,35000.0,3.0,7.0,1140108,2.0,7.0,-8.0,4.0,0,2109,429
408018,703,41039003801,410390038012,410390038012010,81,2020HU0804478,1,3078.29279483975,1,1,2700.0,4.0,2.0,1140108,6.0,4.0,-8.0,4.0,0,2109,429
408019,703,41039003801,410390038012,410390038012010,81,2020HU0804478,1,3078.29279483975,1,1,2700.0,4.0,2.0,1140108,6.0,4.0,-8.0,4.0,0,2109,429
408020,703,41039003801,410390038012,410390038012010,81,2020HU0804478,1,3078.29279483975,1,1,2700.0,4.0,2.0,1140108,6.0,4.0,-8.0,4.0,0,2109,429
408021,703,41039003801,410390038012,410390038012010,81,2020HU0804478,1,3078.29279483975,1,1,2700.0,4.0,2.0,1140108,6.0,4.0,-8.0,4.0,0,2109,429
408022,703,41039003801,410390038012,410390038012010,81,2020HU0804478,1,3078.29279483975,1,1,2700.0,4.0,2.0,1140108,6.0,4.0,-8.0,4.0,0,2109,429
408023,703,41039003801,410390038012,410390038012010,103,2020HU0913504,1,40473.84970993,1,4,35500.0,3.0,8.0,1140108,1.0,7.0,-8.0,4.0,0,2109,429
408024,703,41039003801,410390038012,410390038012010,103,2020HU0913504,1,40473.84970993,1,4,35500.0,3.0,8.0,1140108,1.0,7.0,-8.0,4.0,0,2109,429
408025,703,41039003801,410390038012,410390038012010,27,2021HU0016317,1,28944.795072673,1,1,26000.0,3.0,5.0,1113261,0.0,4.0,-8.0,4.0,0,2109,429
408026,703,41039003801,410390038012,410390038012010,95,2021HU0149177,2,48983.4993537542,1,2,44000.0,3.0,7.0,1113261,2.0,7.0,-8.0,4.0,0,2109,429
408027,703,41039003801,410390038012,410390038012010,29,2021HU0259871,1,568876.549312919,1,2,511000.0,3.0,8.0,1113261,2.0,7.0,-8.0,4.0,0,2109,429
408028,703,41039003801,410390038012,410390038012010,65,2021HU0609442,1,5677.6328796397,1,2,5100.0,3.0,4.0,1113261,2.0,5.0,-8.0,4.0,0,2109,429
408029,703,41039003801,410390038012,410390038012010,65,2021HU0609442,1,5677.6328796397,1,2,5100.0,3.0,4.0,1113261,2.0,5.0,-8.0,4.0,0,2109,429
408030,703,41039003801,410390038012,410390038012010,90,2021HU0719135,1,10019.3521405406,1,1,9000.0,3.0,6.0,1113261,1.0,6.0,-8.0,4.0,0,2109,429
408031,703,41039003801,410390038012,410390038012010,90,2021HU0719135,1,10019.3521405406,1,1,9000.0,3.0,6.0,1113261,1.0,6.0,-8.0,4.0,0,2109,429
408032,703,41039003801,410390038012,410390038012010,68,2021HU0866325,0,10197.4739563725,1,1,9160.0,3.0,7.0,1113261,0.0,4.0,-8.0,4.0,0,2109,429
408033,703,41039003801,410390038012,410390038012010,23,2021HU0869254,1,10342.1979317358,1,1,9290.0,3.0,6.0,1113261,0.0,4.0,-8.0,4.0,0,2109,429
408034,703,41039003801,410390038012,410390038012010,94,2021HU1098468,2,27608.8814539342,1,2,24800.0,3.0,5.0,1113261,1.0,7.0,-8.0,4.0,0,2109,429
408035,703,41039003801,410390038012,410390038012010,32,2021HU1369009,1,15363.0066154956,1,1,13800.0,3.0,7.0,1113261,1.0,4.0,-8.0,4.0,0,2109,429
408036,703,41039003801,410390038012,410390038012010,14,2022HU0234079,1,30227.019,1,1,29000.0,3.0,4.0,1042311,2.0,4.0,-8.0,4.0,0,2109,429
