OMAZ,DMAZ,distance_noncommute,logsum_noncommute,path_size_sum_noncommute,iterations_noncommute,time_noncommute
1.0,1.0,0.6350402842598126,-0.6350402829389302,0.0,0.0,0.0020618191047396
3.0,3.0,0.7780227979184977,-0.778022796300212,0.0,0.0,0.0025260480451899
4.0,4.0,1.0750563276575629,-1.075056325421448,0.0,0.0,0.0034904426222648
7109.0,7109.0,0.0576646499550869,-0.0576646498351445,0.0,0.0,0.0001872228894645
7109.0,7144.0,1.0700389232951577,-11.767247473504954,1.2337419286111315,5.0,0.0034741523483609
7109.0,7145.0,0.9068421334634744,-8.298146043634334,1.0,5.0,0.0029442926411151
7109.0,7147.0,0.9161921100186144,-12.366055424956429,1.2732993131118144,5.0,0.0029746497078526
7109.0,7148.0,0.7426429123251628,-8.88787412393641,1.0000000000000002,5.0,0.00241117828677
7109.0,7149.0,0.4283883323847535,-8.002131055309645,1.0,5.0,0.0013908712090414
7109.0,7151.0,0.3450554100704737,-8.163621107736715,1.0,5.0,0.001120309772956
7109.0,7152.0,1.4512045620392708,-7.825308537111896,1.7573837204138352,5.0,0.0047117031235041
7109.0,7153.0,1.1224976425308544,-9.263538112954112,1.3628819324861117,5.0,0.0036444728653599
7109.0,7154.0,0.9374641250161536,-9.000480772567894,1.0000000000000004,5.0,0.0030437146916108
7109.0,7155.0,0.9069554308686528,-8.769183405717008,1.0000000000000002,5.0,0.0029446604898332
7109.0,7156.0,0.7533131732663707,-8.380736582475787,1.0000000000000002,5.0,0.0024458219911245
7109.0,7157.0,0.8516481238946153,-9.247500832519954,1.8095623538776109,5.0,0.0027650913113461
7109.0,7158.0,0.8358974130101333,-9.039771563787204,1.0,5.0,0.0027139526396432
7109.0,7159.0,1.1000305769961825,-10.464495769136878,1.0000000000000004,5.0,0.0035715278473902
7109.0,7160.0,1.4060349931036915,-7.790854610341588,1.7830985964009731,5.0,0.004565048678908
7109.0,7161.0,1.0411185072047562,-7.732977543378911,1.822473490981836,5.0,0.0033802548935219
7109.0,7219.0,1.8984024281864065,-7.323187882764151,0.9999999999999996,5.0,0.0061636442473584
7109.0,7282.0,1.8751665991890791,-7.533080712772779,0.9999999999999996,5.0,0.0060882032441203
7109.0,7283.0,1.7172432206801234,-7.235942126200462,1.0805458882098888,5.0,0.0055754650022081
7109.0,7292.0,2.1333395524934105,-7.946752995760515,1.8625520493352568,5.0,0.006926427118485
7109.0,7296.0,1.5610030835814153,-6.97013460226717,1.0639108334324348,5.0,0.0050681918298097
7109.0,7297.0,1.372336190908287,-7.075243637466403,0.9999999999999996,5.0,0.0044556369834684
7109.0,7324.0,0.4867816295187109,-7.663090577983231,1.0,5.0,0.0015804598360997
7109.0,7325.0,0.934626353663238,-8.09544650131839,0.9999999999999998,5.0,0.0030345011482572
7109.0,7326.0,0.5281223972681964,-7.596448764588062,1.0,5.0,0.0017146831080136
7109.0,7327.0,0.4286680454614442,-7.999810466209943,1.0,5.0,0.0013917793683813
7109.0,7328.0,0.344851612048063,-8.163620669176982,1.0000000000000002,5.0,0.0011196480910651
7109.0,7329.0,0.5014859037392263,-7.87251432222154,1.0000000000000002,5.0,0.0016282009861663
7109.0,7330.0,0.6760081113712915,-9.344321420205324,1.0,5.0,0.0021948315304262
7109.0,7331.0,1.0078766839628377,-7.404892778033964,1.0,5.0,0.0032723268959832
7109.0,7332.0,0.6333142524956528,-7.49457854194684,1.7533623566646517,5.0,0.0020562151055053
7109.0,7333.0,1.0907853031362935,-7.68478605770536,1.0,5.0,0.0035415107244684
7109.0,7334.0,0.781696393681795,-7.421398713657168,0.9999999999999998,5.0,0.0025379753041616
7109.0,7335.0,0.5190692049195923,-8.547601488862528,1.6036376290226184,5.0,0.0016852896263623
7109.0,7336.0,0.6871847794475183,-7.835820478677834,0.9999999999999998,5.0,0.0022311194137906
7109.0,7337.0,0.2938155250760809,-7.85910503272071,1.0,5.0,0.0009539465099872
7109.0,7338.0,0.2521770239888707,-7.950162367605762,1.0,5.0,0.0008187565713924
7109.0,7339.0,0.2104345401778164,-12.725582595594048,1.0,5.0,0.0006832290265513
7109.0,7340.0,0.3931122402343403,-10.174714287526337,1.821798905333231,5.0,0.0012763384423192
7109.0,7343.0,1.5982526161930457,-7.300866640275941,1.0,5.0,0.0051891318707566
7109.0,7344.0,1.9997544210965863,-8.322998811999295,1.2032518914430028,2.0,0.0064927091594045
7109.0,7351.0,1.6997199634191795,-8.07388345959389,1.8270428661344216,5.0,0.0055185713098025
7109.0,7352.0,1.723949158762898,-8.255696005170913,1.9293165411831847,5.0,0.0055972375284509
7109.0,7353.0,1.6395583492038732,-7.990556445272758,1.81651913885964,5.0,0.005323241393519
7109.0,7354.0,1.8241420307926817,-8.250253468974865,1.872594109772193,5.0,0.0059225390610152
7109.0,7355.0,1.8387172824854696,-8.255517678936418,2.0042207269887022,5.0,0.005969861306771
7109.0,7357.0,1.7655420734090044,-8.19950295807112,1.9022310726277587,5.0,0.0057322794591201
7109.0,7358.0,1.5865648346977317,-8.126811746104815,1.9225851418628963,5.0,0.0051511845282393
7109.0,7391.0,1.975820049748003,-7.805485224511091,1.289725781802601,5.0,0.0064150001615194
7109.0,7392.0,1.799446578313479,-7.86887996884703,1.5900234144357497,5.0,0.0058423590204983
7109.0,7393.0,1.980422988526673,-7.820676069906519,1.3180988101519908,5.0,0.0064299447679437
7109.0,7394.0,1.7285891443217594,-7.504958876856568,1.2667582336777472,5.0,0.005612302416629
7109.0,7421.0,0.3408225489981317,-10.41917657138639,1.0,5.0,0.0011065667175264
7109.0,7441.0,2.260184204770517,-8.040680343302965,1.1200361528830651,4.0,0.007338260405099
7109.0,7445.0,2.187750151095049,-8.149485998114775,1.0,1.0,0.0071030849061527
7109.0,7447.0,1.1293509315351626,-7.404026768246349,1.0,5.0,0.0036667238036855
7109.0,7448.0,1.434410374789436,-7.209139186896893,1.2834584597427754,5.0,0.0046571765415241
7109.0,7449.0,1.1835507288382516,-7.948778060935488,1.0,5.0,0.0038426971715527
7109.0,7450.0,1.4703999995996733,-7.242486753032244,1.1920559921198814,5.0,0.0047740259727262
7109.0,7482.0,1.2768831790053472,-7.16071705265889,0.9999999999999998,5.0,0.0041457246071602
7109.0,7489.0,1.0106495448907498,-6.9341352735519335,1.0000000000000002,5.0,0.0032813296912037
7109.0,7490.0,1.5064933103633136,-7.226940105104833,1.0,5.0,0.0048912120466341
7109.0,7504.0,1.6478973086944484,-7.99717549376185,1.968099433943548,5.0,0.0053503159373196
7109.0,7505.0,1.7055160373986815,-7.807413408813416,1.0,5.0,0.0055373897318139
7109.0,7506.0,1.840542572157924,-8.159013908576561,1.864523624843367,5.0,0.0059757875719413
7109.0,7507.0,1.6419810222737634,-7.747506542658056,0.9999999999999998,5.0,0.0053311072151745
7109.0,7508.0,1.398623923434364,-7.535166309741366,0.9999999999999998,5.0,0.0045409867643972
7109.0,7509.0,1.5465725318941073,-7.672874056523744,1.2861780553861846,5.0,0.0050213393892665
7109.0,7511.0,2.241049229357896,-7.844111339077548,1.0,2.0,0.0072761338615516
7109.0,7536.0,2.176587650315576,-7.78510592511156,1.1868255899004767,5.0,0.0070668430205051
7109.0,7537.0,2.3221226052324067,-7.962180304453998,1.0,1.0,0.0075393591078974
7109.0,7538.0,2.0596094489318046,-7.896372509788933,1.8350762305945787,5.0,0.006687043665363
7109.0,7539.0,2.245927047174493,-7.899768129365285,1.1809746789626616,2.0,0.0072919709323847
7109.0,7540.0,2.103733546147406,-7.7072606031414255,1.193294027183177,5.0,0.0068303037212578
7109.0,7543.0,1.8179195596651252,-7.919828228204759,1.341945700737923,5.0,0.0059023362326789
7109.0,7544.0,1.8595972078813428,-7.773382653597514,1.9421092448277384,5.0,0.006037653272342
7109.0,7545.0,1.8680463694991047,-7.454019757231446,1.2176751924920666,5.0,0.0060650856152568
7109.0,7546.0,1.78313597369787,-7.718215333723712,1.946151253628693,5.0,0.005789402512006
7109.0,7547.0,1.6914062749073118,-7.659943082618953,1.921840376162058,5.0,0.0054915788146341
7109.0,7549.0,1.7270099430776014,-7.362078905572946,1.2354467548859465,5.0,0.0056071751398623
7109.0,7550.0,1.8328523861449384,-7.460340231536549,1.221853885032461,5.0,0.0059508194355355
7109.0,7551.0,1.7658619776296145,-7.4148116715158015,1.2302679380499892,5.0,0.005733318109187
7109.0,7552.0,1.979978220376802,-7.767479998883354,2.1138621683093084,5.0,0.006428500715509
7109.0,7555.0,1.9848152092211089,-7.730777831769526,1.306751767586228,5.0,0.0064442052247438
7109.0,7556.0,1.911929372000832,-7.579561148168587,1.2126804112201974,5.0,0.0062075628961065
7109.0,7639.0,2.109490780179961,-8.529508097368657,1.6651862059689335,2.0,0.0068489960395453
7109.0,7640.0,2.1077486528224934,-8.52988331845519,1.6657368325779052,2.0,0.0068433397818912
7109.0,7641.0,2.035655988825757,-8.467697958483148,1.689562785376458,2.0,0.0066092726909927
7109.0,7645.0,1.9843852543931024,-8.313160726505332,1.7051571047378364,3.0,0.00644280926751
7109.0,7646.0,1.9475336525097615,-8.47297490204671,1.8972094335729568,3.0,0.0063231612094472
7109.0,7648.0,2.168318880806554,-8.280946403727674,1.0,1.0,0.007039996366255
7109.0,7649.0,2.0330032618133527,-8.461177765713172,1.6904850444781978,2.0,0.0066006599409524
7109.0,7650.0,1.9048541018759413,-8.314298492812348,1.8349333022955503,5.0,0.0061845912398569
7109.0,7651.0,1.910835825170454,-8.221367184237954,1.832123501577242,5.0,0.0062040124193845
7109.0,7652.0,1.796231474245562,-8.426990541227791,1.8867909587670888,5.0,0.0058319203709271
7109.0,7653.0,1.6375824119985591,-8.025847182072722,1.8592774886540977,5.0,0.0053168260129823
7109.0,7655.0,1.7678722126142188,-7.878402665932746,0.9999999999999998,5.0,0.00573984484615
